	id	sentence	sentiment
275	fda4b6dba8a7c363b63686d48	 May puzzle his most ardent fans .	1
276	r00513510	the actors seem to have been involved in a hideous industrial accident that 's left them with the superpower of repelling all comic timing .	1
277	r00251035	this sequel didn 't disappoint . it 's a great story , it 's good to have them back , and it didn 't feel like just a money grab .	4
278	r00035478	unfortunately , the film is insultingly soft in its portrayal of neurological disorders , linking the disease to phoebe 's fanciful conversations with characters from alice in wonderland .	1
279	r00595370	apesar de jackie chan ser sempre simptico , no h uma nica coreografia de luta interessante ao longo de todo o filme , o que decepcionante . alm disso , hewitt est insuportvel .	1
280	d8202df94c0ecb63b3168287c	 All of the elements are in place for a great film noir , but director George Hickenlooper 's approach to the material is too upbeat .	1
281	r00120146	cake indeed features a strong dramatic turn from jennifer aniston and it may or may not win her an oscar nomination . but aside from that it 's just a solid small-scale character study .	2
282	r00624345	writer-director phillip f . messina 's insider comedy about hollywood almost-rans gives off an air of clammy desperation that feels all too authentic without being especially funny and bogs down early in repetitive shtick .	2
283	r00088659	"""next cut"" a welcome reunion ."	3
284	d4545f5d6d249e2a3bfdb6b5d	 Great dragons !	3
285	8af2056cc00651f6bba9cfe13	 Forgettable , if good-hearted , movie .	1
286	r00590936	i am not going to try to explain the story- after watching this movie i may never try to explain another story ever again .	0
287	r00041822	. . .gil o bastante para divertir , curto o suficiente para no entediar e estpido na medida certa para no se levar a srio sem , com isso , ofender a inteligncia do pblico .	2
288	37b05e515a3968744cc80b6f0	 Perhaps the film should be seen as a conversation starter .	2
289	r00341044	the mind marvels at the bravery of the person who walked into the producer 's office to pitch this idea .	1
290	r00480320	i couldn 't get past the feeling that this was basically the director 's softcore material masquerading as a feature film	1
291	r00564906	the weakest purge movie is still pretty passable , despite its more cartoonish , action-centric mindset .	2
292	r00507505	nothing that happens in take me home tonight is surprising or affecting , and none of it is funny , either .	1
293	5fb943b3b50bfba5279103364	 I could n't help but feel the wasted potential of this slapstick comedy .	1
294	r00302539	not only does it fail to engender any laughs , but its ostensible targets pretty much make their own gravy anyway .	1
295	r00294802	it may not be original , but it is tender and dramatically comical . [full review in spanish]	2
296	r00407654	i 'd rather watch the kevin costner version a hundred times before enduring another viewing of this plodding , pointless medieval monstrosity .	1
297	5d244540a349b14225a8c384b	 By the time the plot grinds itself out in increasingly incoherent fashion , you might be wishing for a watch that makes time go faster rather than the other way around .	0
298	032a531396cb2833633c62d8c	 E.T. works because its flabbergasting principals , 14-year-old Robert MacNaughton , 6-year-old Drew Barrymore and 10-year-old Henry Thomas , convince us of the existence of the wise , wizened visitor from a faraway planet .	4
299	55351872ceb7fcec52e87a679	 But here 's a movie about it anyway .	1
300	dcff0ca2d7b47f5244716c594	 Coarse , cliched and clunky , this trifling romantic comedy in which opposites attract for no better reason than that the screenplay demands it squanders the charms of stars Hugh Grant and Sandra Bullock .	0
301	r00206846	the shining is about decay . ghost story talks about decay .	1
302	a10265c38652c35528ab83f18	 Wow .	3
303	r00413665	room begins as a mystery . slowly , it reveals itself to be a story of survival , first physical , then emotional and psychological .	4
304	11a1fb3ca9869d1c9bdaabbe3	 The film is darkly funny in its observation of just how much more grueling and time-consuming the illusion of work is than actual work .	4
305	r00274423	the screenplay (based on nicci french 's novel) is cringeworthy , and kaige 's inability to spot when english-speaking thesps are reciting rather than acting produces scenes that vary from lifeless to laughable .	1
306	a282221b7ada70fdb3a692486	 The performances are remarkable .	4
307	fe221a3d2e8867ccf3a0578d9	 ... there 's enough cool fun here to warm the hearts of animation enthusiasts of all ages .	3
308	966bd8ae3abf40ab1e4dfefd2	 A loud , brash and mainly unfunny high school comedy .	0
309	78177d7de6393f80c9777d03e	 LaBute ca n't avoid a fatal mistake in the modern era : He 's changed the male academic from a lower-class Brit to an American , a choice that upsets the novel 's exquisite balance and shreds the fabric of the film .	2
310	200bfe06a7fe388b1439a0761	 It is one more celluloid testimonial to the cruelties experienced by Southern blacks as distilled through a Caucasian perspective .	2
311	r00110996	navel-gazing sacramento insomniac brad shares his narcissistic agony via voiceover , categorizing his shortcomings while sweating through a harvard visit with his caring , unconflicted piano prodigy teen .	2
312	r00315992	it 's visually stunning from beginning to end , with the opening and closing moments in particular being (quite literally) breathtaking .	4
313	r00483751	it must rank as the outstanding prequel of all time .	4
314	r00013079	there 's something a little special about this film in that it might well be the most wholly anarchic they ever made .	4
315	r00229705	it is sincere , well-meaning and , i 'm sorry to say , quite transparent hokum .	1
316	7ed56c1ec8c972564be00b37c	 A fantastically vital movie that manages to invest real humor , sensuality , and sympathy into a story about two adolescent boys .	4
317	96344a652bc9c8cb9850e5c18	 It 's rare that a movie can be as intelligent as this one is in every regard except its storyline ; everything that 's good is ultimately scuttled by a plot that 's just too boring and obvious .	1
318	89ad355f11205da51bd05e009	 I realized that no matter how fantastic Reign of Fire looked , its story was making no sense at all .	2
319	d8d78ff495cf86a8a6f4f1731	 At every opportunity to do something clever , the film goes right over the edge and kills every sense of believability ... all you have left is a no-surprise series of explosions and violence while Banderas looks like he 's not trying to laugh at how bad it	1
320	r00242196	baldwin 's language , always greatly admired by other writers , still comes through with its pinpoint precision , mellifluous rhythm , and stirring undertow .	3
321	r00286682	this superbly crafted and impeccably acted civil rights drama is the first major oscar contender of the year .	4
322	294db7be823a68a9cc7fa1415	 Whenever it threatens to get bogged down in earnest dramaturgy , a stirring visual sequence like a surge through swirling rapids or a leap from pinnacle to pinnacle rouses us .	3
323	r00249658	satire hasn 't felt this sharp since brasseye .	3
324	r00226738	it 's a slickly-made , compelling story about a headhunter with a taste for swapping art masterpieces with forgeries in order to fund a lavish lifestyle for a wife who wants babies when he doesn 't .	3
325	7d1119164bd37b9c22bed6830	 The strong subject matter continues to shock throughout the film .	2
326	b01dffdff346a76f0b8f07abe	 Mr. Deeds is , as comedy goes , very silly -- and in the best way .	4
327	43df8459096b6b87920d19641	 The Wild Thornberrys Movie is pleasant enough and the message of our close ties with animals can certainly not be emphasized enough .	3
328	c9b9fbe63470aa3e4b900fc48	 The story plays out slowly , but the characters are intriguing and realistic .	3
329	r00048460	cole 's film serves as a reminder to go back and watch the superior works it lifts from .	1
330	r00088078	one step above a snuff film .	0
331	r00601940	in doing so he photographs a landscape and country going through profound change on an almost unimaginable scale , all of it building to a final scene that 's chilling in its joseph conrad-like uncertainty .	4
332	r00509343	a total nightmare . a movie that tries to mix pitch-black comedy that frequently goes to dark places with run-of-the-mill pratfalls and slapstick . none of it is funny	1
333	0655234ac1a1539698e734a5e	 The plot 's clearly mythic structure may owe more to Disney 's strong sense of formula than to the original story .	2
334	r00201296	disney 's return to animation greatness , + that idina menzel can really sing .	3
335	r00582778	a fully adult movie , almost a throwback to the days when the big screen was full of good , grown-up fun .	3
336	r00076291	gorris has fashioned a rare and wonderful world capable of provoking both laughter and tears -- sometimes at the same time .	4
337	r00448418	it 's true that technology has come a long way since tex avery first added animated mouths to real-life animals , but what good is scientific know-how without the imagination needed to power it ?	0
